epoch,step,train_explained_var_uniform_epoch,train_explained_var_uniform_step,train_explained_var_weighted_epoch,train_explained_var_weighted_step,train_loss_epoch,train_loss_step,train_mse_epoch,train_mse_step,val_explained_var_uniform,val_explained_var_weighted,val_loss,val_mse
7,2199,,0.08523672074079514,,0.18047484755516052,,0.08669443428516388,,0.17207971215248108,,,,
7,2249,,0.0810495913028717,,0.17389945685863495,,0.08727620542049408,,0.17409899830818176,,,,
7,2299,,0.08694226294755936,,0.17806032299995422,,0.08726167678833008,,0.174059197306633,,,,
7,2349,,0.08203238993883133,,0.17301762104034424,,0.08574910461902618,,0.17081931233406067,,,,
7,2399,,0.0841788575053215,,0.17894050478935242,,0.08652665466070175,,0.17188607156276703,,,,
7,2449,,0.08960364013910294,,0.1772826611995697,,0.0861588567495346,,0.17070436477661133,,,,
7,2455,,,,,,,,,0.089464470744133,0.17801238596439362,0.08634912967681885,0.1718311309814453
7,2455,0.08504953235387802,,0.17578856647014618,,0.08655433356761932,,0.1722809225320816,,,,,
8,2499,,0.08047368377447128,,0.17395538091659546,,0.08688750863075256,,0.17310082912445068,,,,
8,2549,,0.0858679786324501,,0.17791523039340973,,0.08711609989404678,,0.17384155094623566,,,,
8,2599,,0.08094512671232224,,0.17781582474708557,,0.08650892227888107,,0.1722070276737213,,,,
8,2649,,0.09278155118227005,,0.17932088673114777,,0.08668257296085358,,0.17247366905212402,,,,
8,2699,,0.09234926104545593,,0.17648835480213165,,0.08697784692049026,,0.17244476079940796,,,,
8,2749,,0.08859492838382721,,0.18068121373653412,,0.08698108047246933,,0.1726292371749878,,,,
8,2762,,,,,,,,,0.09055249392986298,0.18122394382953644,0.08642686903476715,0.171940416097641
8,2762,0.08516678214073181,,0.17635609209537506,,0.0865245908498764,,0.17220313847064972,,,,,
9,2799,,0.08249275386333466,,0.1729016900062561,,0.0859559178352356,,0.17070341110229492,,,,
9,2849,,0.08201304823160172,,0.17939972877502441,,0.08747316151857376,,0.17303958535194397,,,,
9,2899,,0.08129171282052994,,0.17500156164169312,,0.08621060848236084,,0.17191675305366516,,,,
9,2949,,0.07766721397638321,,0.1741587370634079,,0.08673889189958572,,0.17257307469844818,,,,
9,2999,,0.08662692457437515,,0.1747509241104126,,0.08648518472909927,,0.17191118001937866,,,,
9,3049,,0.08238820731639862,,0.17740553617477417,,0.08693953603506088,,0.17299357056617737,,,,
9,3069,,,,,,,,,0.08814992010593414,0.18292619287967682,0.08633152395486832,0.17179535329341888
9,3069,0.08542641252279282,,0.17676755785942078,,0.08650887757539749,,0.17214873433113098,,,,,
10,3099,,0.08844181150197983,,0.17287923395633698,,0.08635236322879791,,0.1721600741147995,,,,
10,3149,,0.08582523465156555,,0.17673377692699432,,0.08676452189683914,,0.17297513782978058,,,,
10,3199,,0.07777103781700134,,0.17407330870628357,,0.08614789694547653,,0.1712777465581894,,,,
10,3249,,0.088592030107975,,0.17554163932800293,,0.08695635944604874,,0.17275504767894745,,,,
10,3299,,0.08252501487731934,,0.17516344785690308,,0.08659198880195618,,0.17227885127067566,,,,
10,3349,,0.08439905941486359,,0.17615807056427002,,0.08546686917543411,,0.17080308496952057,,,,
10,3376,,,,,,,,,0.09145248681306839,0.17698551714420319,0.08649206906557083,0.17205195128917694
10,3376,0.0860825926065445,,0.1770467609167099,,0.08647368103265762,,0.17210781574249268,,,,,
11,3399,,0.08603161573410034,,0.1756194829940796,,0.08683983981609344,,0.1724729984998703,,,,
11,3449,,0.08571483939886093,,0.17952293157577515,,0.08639217168092728,,0.17121417820453644,,,,
11,3499,,0.08325988054275513,,0.1786920726299286,,0.08618427067995071,,0.1717645674943924,,,,
11,3549,,0.08857006579637527,,0.1785687506198883,,0.08533580601215363,,0.16998618841171265,,,,
11,3599,,0.0801064670085907,,0.17621055245399475,,0.08602970093488693,,0.1711413711309433,,,,
11,3649,,0.08121403306722641,,0.17978104948997498,,0.08684442192316055,,0.17266103625297546,,,,
11,3683,,,,,,,,,0.09258940815925598,0.18137456476688385,0.0862707570195198,0.17167632281780243
11,3683,0.0862976685166359,,0.17732791602611542,,0.08646303415298462,,0.17206420004367828,,,,,
12,3699,,0.08319056779146194,,0.1761644184589386,,0.08710648864507675,,0.1732194423675537,,,,
12,3749,,0.09159853309392929,,0.17761437594890594,,0.08669567853212357,,0.17236344516277313,,,,
12,3799,,0.07708317041397095,,0.1808817982673645,,0.08655678480863571,,0.17234256863594055,,,,
12,3849,,0.09178576618432999,,0.17891165614128113,,0.0862635001540184,,0.17145510017871857,,,,
12,3899,,0.08316805213689804,,0.17635521292686462,,0.08605920523405075,,0.1708899736404419,,,,
12,3949,,0.08603765070438385,,0.18009188771247864,,0.08632993698120117,,0.17173194885253906,,,,
12,3990,,,,,,,,,0.09028225392103195,0.1815488487482071,0.0862518921494484,0.17170365154743195
12,3990,0.08695010840892792,,0.17764300107955933,,0.08643560111522675,,0.17202046513557434,,,,,
13,3999,,0.09085815399885178,,0.17843106389045715,,0.08632063865661621,,0.17166271805763245,,,,
13,4049,,0.08637426793575287,,0.17827892303466797,,0.0868687555193901,,0.17230063676834106,,,,
13,4099,,0.08931317180395126,,0.17812737822532654,,0.08725513517856598,,0.17312292754650116,,,,
13,4149,,0.08417601883411407,,0.1750878095626831,,0.08649759739637375,,0.17132152616977692,,,,
13,4199,,0.08118420094251633,,0.17591939866542816,,0.08621257543563843,,0.17108498513698578,,,,
13,4249,,0.0894879549741745,,0.18049997091293335,,0.08721567690372467,,0.17322322726249695,,,,
13,4297,,,,,,,,,0.09190640598535538,0.17943038046360016,0.0862591564655304,0.17162980139255524
13,4297,0.0869850143790245,,0.17777913808822632,,0.08642788976430893,,0.17200258374214172,,,,,
14,4299,,0.0898151621222496,,0.1785391867160797,,0.08598345518112183,,0.17188385128974915,,,,
14,4349,,0.08344441652297974,,0.17711052298545837,,0.08651812374591827,,0.17206941545009613,,,,
14,4399,,0.08996256440877914,,0.17842136323451996,,0.08698411285877228,,0.1729862093925476,,,,
14,4449,,0.08906703442335129,,0.1775623857975006,,0.08708667010068893,,0.17266815900802612,,,,
14,4499,,0.08827146142721176,,0.17974498867988586,,0.08742337673902512,,0.1731472760438919,,,,
14,4549,,0.0755983293056488,,0.17550183832645416,,0.08651913702487946,,0.17222051322460175,,,,
14,4599,,0.08322765678167343,,0.17851930856704712,,0.08645646274089813,,0.17192870378494263,,,,
14,4604,,,,,,,,,0.09145058691501617,0.18243134021759033,0.08633799105882645,0.171818807721138
14,4604,0.08692165464162827,,0.17800372838974,,0.08643299341201782,,0.17196841537952423,,,,,
15,4649,,0.08944378793239594,,0.17696189880371094,,0.08553417026996613,,0.17023062705993652,,,,
15,4699,,0.09327748417854309,,0.17971572279930115,,0.08584830909967422,,0.17096003890037537,,,,
15,4749,,0.0776006281375885,,0.1749836504459381,,0.08710893988609314,,0.17343802750110626,,,,
15,4799,,0.08890528231859207,,0.1768975406885147,,0.08599460870027542,,0.1715145707130432,,,,
15,4849,,0.0806945413351059,,0.17766624689102173,,0.08590663224458694,,0.17106562852859497,,,,
15,4899,,0.09309059381484985,,0.17994247376918793,,0.0859232172369957,,0.17171309888362885,,,,
15,4911,,,,,,,,,0.0907316580414772,0.18177276849746704,0.08624862879514694,0.1716032177209854
15,4911,0.08710924535989761,,0.17810118198394775,,0.08642511069774628,,0.17196014523506165,,,,,
16,4949,,0.07953937351703644,,0.17532534897327423,,0.086069256067276,,0.17127758264541626,,,,
16,4999,,0.08651241660118103,,0.17533624172210693,,0.08632753044366837,,0.1712055206298828,,,,
16,5049,,0.08187459409236908,,0.17720651626586914,,0.0862349197268486,,0.17037664353847504,,,,
16,5099,,0.0918668881058693,,0.17938223481178284,,0.08666452020406723,,0.17263689637184143,,,,
16,5149,,0.09249547868967056,,0.17710942029953003,,0.08716598153114319,,0.1728624701499939,,,,
16,5199,,0.08621843159198761,,0.17504671216011047,,0.08664339035749435,,0.17272281646728516,,,,
16,5218,,,,,,,,,0.09039638936519623,0.1810910850763321,0.08636600524187088,0.17173855006694794
16,5218,0.08742379397153854,,0.17812664806842804,,0.08644630014896393,,0.17195482552051544,,,,,
17,5249,,0.08886464685201645,,0.17965160310268402,,0.0871642455458641,,0.1725170910358429,,,,
17,5299,,0.08649900555610657,,0.17721961438655853,,0.08565576374530792,,0.17076919972896576,,,,
17,5349,,0.09152711927890778,,0.180917888879776,,0.08655359596014023,,0.1729099601507187,,,,
17,5399,,0.08527377992868423,,0.17407488822937012,,0.08698596060276031,,0.17255021631717682,,,,
17,5449,,0.09511792659759521,,0.18130338191986084,,0.08621864020824432,,0.1722070276737213,,,,
17,5499,,0.08109372109174728,,0.17673787474632263,,0.08686105906963348,,0.1725226789712906,,,,
17,5525,,,,,,,,,0.09308088570833206,0.18345946073532104,0.08626323193311691,0.17164096236228943
17,5525,0.087135910987854,,0.1781294345855713,,0.08642324805259705,,0.17195656895637512,,,,,
18,5549,,0.090516597032547,,0.1782761812210083,,0.08591088652610779,,0.17133867740631104,,,,
18,5599,,0.08525849133729935,,0.1781594157218933,,0.08573081344366074,,0.1706192046403885,,,,
18,5649,,0.08826691657304764,,0.1778726577758789,,0.08723641186952591,,0.17367982864379883,,,,
18,5699,,0.08798165619373322,,0.17703986167907715,,0.08622030913829803,,0.17172826826572418,,,,
18,5749,,0.08447819203138351,,0.1793869286775589,,0.08578336238861084,,0.17038820683956146,,,,
18,5799,,0.08600915223360062,,0.1789470613002777,,0.08623487502336502,,0.17164061963558197,,,,
18,5832,,,,,,,,,0.09226929396390915,0.18353968858718872,0.08629560470581055,0.17156468331813812
18,5832,0.08739013224840164,,0.17839956283569336,,0.08643139898777008,,0.17192727327346802,,,,,
19,5849,,0.08372287452220917,,0.17777392268180847,,0.08666224777698517,,0.173015296459198,,,,
19,5899,,0.09050889313220978,,0.1769869029521942,,0.08659610897302628,,0.17248301208019257,,,,
19,5949,,0.08732451498508453,,0.18057408928871155,,0.08586861938238144,,0.1708168387413025,,,,
19,5999,,0.0852413922548294,,0.18022358417510986,,0.08624685555696487,,0.17111001908779144,,,,
19,6049,,0.09172611683607101,,0.17651987075805664,,0.08630285412073135,,0.1713370382785797,,,,
19,6099,,0.09567355364561081,,0.1783178448677063,,0.08557777851819992,,0.17050310969352722,,,,
19,6139,,,,,,,,,0.08912987262010574,0.17998667061328888,0.08633022755384445,0.17167940735816956
19,6139,0.08718155324459076,,0.1782999336719513,,0.0864306092262268,,0.17194463312625885,,,,,
20,6149,,0.08892983198165894,,0.17905545234680176,,0.08669485151767731,,0.1718311309814453,,,,
20,6199,,0.08508634567260742,,0.17952778935432434,,0.08622140437364578,,0.17155171930789948,,,,
20,6249,,0.08530819416046143,,0.17941297590732574,,0.08645299077033997,,0.17240655422210693,,,,
20,6299,,0.08592525869607925,,0.17485174536705017,,0.08558260649442673,,0.17124967277050018,,,,
20,6349,,0.08237864822149277,,0.1803692728281021,,0.08727751672267914,,0.1733846664428711,,,,
20,6399,,0.08516616374254227,,0.17767344415187836,,0.08744935691356659,,0.17440684139728546,,,,
20,6446,,,,,,,,,0.09162839502096176,0.18119613826274872,0.08639910072088242,0.17178766429424286
20,6446,0.08742876350879669,,0.17832081019878387,,0.08644913136959076,,0.1719517707824707,,,,,
21,6449,,0.08282738924026489,,0.17532509565353394,,0.08636835962533951,,0.17171335220336914,,,,
21,6499,,0.09326890856027603,,0.18001794815063477,,0.0857464149594307,,0.17030319571495056,,,,
21,6549,,0.09046507626771927,,0.18059352040290833,,0.08600035309791565,,0.1713334172964096,,,,
21,6599,,0.08658032864332199,,0.17564888298511505,,0.08649051934480667,,0.17189951241016388,,,,
21,6649,,0.08499854803085327,,0.17718368768692017,,0.0862082913517952,,0.17166420817375183,,,,
21,6699,,0.09500180929899216,,0.17822757363319397,,0.08696167171001434,,0.1728958785533905,,,,
21,6749,,0.08515442907810211,,0.1799040287733078,,0.08646563440561295,,0.17175449430942535,,,,
21,6753,,,,,,,,,0.09141436219215393,0.1826784610748291,0.08624749630689621,0.17159079015254974
21,6753,0.0879589170217514,,0.17843717336654663,,0.08641885221004486,,0.17193730175495148,,,,,
22,6799,,0.08238816261291504,,0.1770029067993164,,0.08734314143657684,,0.1734878271818161,,,,
22,6849,,0.08876700699329376,,0.18011528253555298,,0.08602253347635269,,0.17098230123519897,,,,
22,6899,,0.09555041044950485,,0.18226295709609985,,0.08626355230808258,,0.17228442430496216,,,,
22,6949,,0.09638214111328125,,0.179230734705925,,0.08685040473937988,,0.17271190881729126,,,,
22,6999,,0.08981622010469437,,0.17647546529769897,,0.08549533784389496,,0.1705763190984726,,,,
22,7049,,0.08736207336187363,,0.17779448628425598,,0.08657877147197723,,0.17185059189796448,,,,
22,7060,,,,,,,,,0.09288261085748672,0.1800002157688141,0.08636245131492615,0.17176911234855652
22,7060,0.08716430515050888,,0.17840197682380676,,0.08642353862524033,,0.1719418168067932,,,,,
23,7099,,0.08630736172199249,,0.17456313967704773,,0.08646992594003677,,0.17163698375225067,,,,
23,7149,,0.09066686034202576,,0.1774885058403015,,0.08662233501672745,,0.17195604741573334,,,,
23,7199,,0.08371512591838837,,0.18123988807201385,,0.08589824289083481,,0.17069551348686218,,,,
23,7249,,0.09159263223409653,,0.1754218488931656,,0.08592966943979263,,0.1710934042930603,,,,
23,7299,,0.09541819244623184,,0.17655126750469208,,0.08566588163375854,,0.17034395039081573,,,,
23,7349,,0.14811964333057404,,-0.01812741719186306,,0.12494437396526337,,0.24873708188533783,,,,
23,7367,,,,,,,,,0.20616567134857178,-0.0016748792259022593,0.12323122471570969,0.24642536044120789
23,7367,-0.06578589230775833,,0.15322645008563995,,0.09228222072124481,,0.18379078805446625,,,,,
24,7399,,0.19168147444725037,,-0.014406963251531124,,0.12250639498233795,,0.24492968618869781,,,,
24,7449,,0.18881554901599884,,-0.01894412934780121,,0.11862213164567947,,0.2366449534893036,,,,
24,7499,,0.2041006237268448,,-0.01498953066766262,,0.12090965360403061,,0.24189817905426025,,,,
24,7549,,0.20055784285068512,,-0.013473406434059143,,0.1219082921743393,,0.24302038550376892,,,,
24,7599,,0.18949051201343536,,-0.015052982605993748,,0.11963099986314774,,0.23930273950099945,,,,
24,7649,,0.19212324917316437,,-0.011899691075086594,,0.11812233179807663,,0.23638632893562317,,,,
24,7674,,,,,,,,,0.20644181966781616,-5.401873170995941e-09,0.11782511323690414,0.23572994768619537
24,7674,0.19564186036586761,,-0.014692707918584347,,0.12007378786802292,,0.24018804728984833,,,,,
25,7699,,0.19493871927261353,,-0.009736604057252407,,0.11891372501850128,,0.23758484423160553,,,,
25,7749,,0.1976873278617859,,-0.009466190822422504,,0.11672108620405197,,0.23422595858573914,,,,
25,7799,,0.20325927436351776,,-0.008828253485262394,,0.11806797236204147,,0.23579590022563934,,,,
25,7849,,0.1994292438030243,,-0.0077465130016207695,,0.11807059496641159,,0.23674464225769043,,,,
25,7899,,0.2053772211074829,,-0.0072456481866538525,,0.11649080365896225,,0.23223084211349487,,,,
25,7949,,0.19286690652370453,,-0.006259349174797535,,0.11548447608947754,,0.23142024874687195,,,,
25,7981,,,,,,,,,0.20644181966781616,-5.7016538157483865e-09,0.11672267317771912,0.2334052175283432
25,7981,0.20260146260261536,,-0.00816633366048336,,0.11760707944631577,,0.23523975908756256,,,,,
26,7999,,0.21352627873420715,,-0.004964160267263651,,0.11601778119802475,,0.23240673542022705,,,,
26,8049,,0.2108936309814453,,-0.003791861468926072,,0.1168586015701294,,0.23362775146961212,,,,
26,8099,,0.20496124029159546,,-0.002762728836387396,,0.11682962626218796,,0.23328110575675964,,,,
26,8149,,0.20259825885295868,,-0.0017606135224923491,,0.11580632627010345,,0.23225125670433044,,,,
26,8199,,0.21120157837867737,,-0.0017979148542508483,,0.11575344949960709,,0.23234297335147858,,,,
26,8249,,0.2124098241329193,,-0.0018990058451890945,,0.11609098315238953,,0.23187321424484253,,,,
26,8288,,,,,,,,,0.20644181966781616,-5.564033234151111e-09,0.11598770320415497,0.23208367824554443
26,8288,0.20487768948078156,,-0.0027698844205588102,,0.11618857830762863,,0.23234567046165466,,,,,
27,8299,,0.20852522552013397,,-0.0024537774734199047,,0.11421997100114822,,0.22932523488998413,,,,
27,8349,,0.20569124817848206,,-0.0012041648151353002,,0.11663927882909775,,0.23298531770706177,,,,
27,8399,,0.19604137539863586,,-0.0005482898559421301,,0.11618611216545105,,0.23248036205768585,,,,
27,8449,,0.19771410524845123,,-0.0004952580202370882,,0.11507372558116913,,0.23010633885860443,,,,
27,8499,,0.20704540610313416,,-0.0004829582467209548,,0.11628381907939911,,0.2324356883764267,,,,
27,8549,,0.21629516780376434,,-0.0005518042016774416,,0.11653519421815872,,0.2328391671180725,,,,
27,8595,,,,,,,,,0.20644181966781616,-5.572510008988729e-09,0.11601690948009491,0.23203399777412415
27,8595,0.20558269321918488,,-0.0008233379921875894,,0.11598134785890579,,0.2320021539926529,,,,,
28,8599,,0.18838658928871155,,-0.0006601032218895853,,0.1156722828745842,,0.232033833861351,,,,
28,8649,,0.22380518913269043,,-0.00019936624448746443,,0.1159948855638504,,0.23239198327064514,,,,
28,8699,,0.19321952760219574,,-0.00016763605526648462,,0.11593957245349884,,0.2315872460603714,,,,
28,8749,,0.2122141569852829,,-6.369868788169697e-05,,0.11511912941932678,,0.2301815152168274,,,,
28,8799,,0.2022467851638794,,-8.347595576196909e-05,,0.11558748036623001,,0.23078010976314545,,,,
28,8849,,0.2059296816587448,,-7.420381007250398e-05,,0.11614644527435303,,0.23273903131484985,,,,
28,8899,,0.21026800572872162,,-6.456284609157592e-05,,0.11502591520547867,,0.23054856061935425,,,,
28,8902,,,,,,,,,0.20644181966781616,-5.447540196712453e-09,0.11574702709913254,0.2313193380832672
28,8902,0.20589393377304077,,-0.00014457511133514345,,0.1157069280743599,,0.2314099371433258,,,,,
29,8949,,0.21128924190998077,,-4.221135895932093e-05,,0.11544699966907501,,0.23129062354564667,,,,
29,8999,,0.19764916598796844,,-1.7277721781283617e-05,,0.11524485051631927,,0.23074942827224731,,,,
29,9049,,0.20497867465019226,,-2.6760395485325716e-05,,0.11577917635440826,,0.2306254655122757,,,,
29,9099,,0.20432844758033752,,-8.564753443351947e-06,,0.11674350500106812,,0.23353208601474762,,,,
29,9149,,0.2056613713502884,,-7.505522262363229e-06,,0.11583277583122253,,0.2321106344461441,,,,
29,9199,,0.19465839862823486,,-1.1776339306379668e-05,,0.11508374661207199,,0.2297084778547287,,,,
29,9209,,,,,,,,,0.20644181966781616,-5.4197228926966545e-09,0.11546214669942856,0.2309987097978592
29,9209,0.20587798953056335,,-2.5422343242098577e-05,,0.1155400276184082,,0.2311011254787445,,,,,
30,9249,,0.20766247808933258,,-8.119764970615506e-06,,0.11479273438453674,,0.2296750694513321,,,,
30,9299,,0.20266284048557281,,-6.667069555987837e-06,,0.11586233228445053,,0.23200732469558716,,,,
30,9349,,0.2043304145336151,,-3.4962772588187363e-06,,0.11528652161359787,,0.2301444262266159,,,,
30,9399,,0.20465829968452454,,-5.244697604211979e-06,,0.11436208337545395,,0.22814986109733582,,,,
30,9449,,0.20666414499282837,,-9.34554191189818e-06,,0.11506421118974686,,0.22992518544197083,,,,
30,9499,,0.20066282153129578,,5.428248641692335e-07,,0.11482036858797073,,0.22976268827915192,,,,
30,9516,,,,,,,,,0.20644181966781616,-5.42675682169147e-09,0.1153712198138237,0.23075400292873383
30,9516,0.20603640377521515,,-9.407726793142501e-06,,0.11533819884061813,,0.2306549847126007,,,,,
31,9549,,0.19966666400432587,,-5.149268567095078e-09,,0.1152513399720192,,0.23132926225662231,,,,
31,9599,,0.22266219556331635,,-9.862608749244828e-06,,0.11421859264373779,,0.2277412861585617,,,,
31,9649,,0.19499999284744263,,-1.296701324093874e-08,,0.11488359421491623,,0.22953416407108307,,,,
31,9699,,0.21033266186714172,,-8.567059239794617e-07,,0.1156698614358902,,0.2306065708398819,,,,
31,9749,,0.20766666531562805,,5.406526071283224e-08,,0.11458289623260498,,0.22901147603988647,,,,
31,9799,,0.20499999821186066,,-1.590322362687857e-08,,0.1139833852648735,,0.2279922515153885,,,,
31,9823,,,,,,,,,0.20644181966781616,-5.412610804000906e-09,0.1152312383055687,0.2304254174232483
31,9823,0.20600473880767822,,-1.980555907721282e-06,,0.11522702127695084,,0.23046228289604187,,,,,
32,9849,,0.20199739933013916,,-2.5300466859334847e-06,,0.11611924320459366,,0.23194411396980286,,,,
32,9899,,0.20666666328907013,,1.1171814584542972e-08,,0.11456973850727081,,0.22965317964553833,,,,
32,9949,,0.2043338119983673,,3.2060290777735645e-06,,0.11564723402261734,,0.2314338982105255,,,,
32,9999,,0.21633131802082062,,-1.1911488400073722e-06,,0.11497820913791656,,0.22994299232959747,,,,
32,10049,,0.21033234894275665,,-1.3789015156362439e-06,,0.11328750848770142,,0.22667716443538666,,,,
32,10099,,0.2056666612625122,,7.554882053284473e-09,,0.11398337781429291,,0.22791162133216858,,,,
32,10130,,,,,,,,,0.20644181966781616,-5.4207505151282476e-09,0.11512994021177292,0.23020599782466888
32,10130,0.20604465901851654,,-3.3445887765992666e-06,,0.11512701958417892,,0.23021933436393738,,,,,
33,10149,,0.20633332431316376,,3.1632257702085553e-08,,0.11552877724170685,,0.23070365190505981,,,,
33,10199,,0.2133333384990692,,1.2182936437454828e-08,,0.11574556678533554,,0.2316770851612091,,,,
33,10249,,0.2070000022649765,,-8.611414692438757e-09,,0.11616851389408112,,0.2324179708957672,,,,
33,10299,,0.19599999487400055,,1.5808439002285013e-09,,0.11453723162412643,,0.22965481877326965,,,,
33,10349,,0.19366666674613953,,-5.429495519848615e-09,,0.11510395258665085,,0.22981609404087067,,,,
33,10399,,0.20333333313465118,,-1.0783447912388056e-08,,0.11520041525363922,,0.23063944280147552,,,,
33,10437,,,,,,,,,0.20644181966781616,-5.4207505151282476e-09,0.11509562283754349,0.23020599782466888
33,10437,0.20614930987358093,,-3.479795509520045e-07,,0.11500115692615509,,0.23005987703800201,,,,,
